Time,Device name,X-axis vibration speed(mm/s),Y-axis vibration speed(mm/s),Z-axis vibration speed(mm/s),Chip Time(),X-axis angular vibration amplitude(°),Y-axis angular vibration amplitude(°),Z-axis angular vibration amplitude(°),Temperature(℃),X-axis vibration displacement(um),Y-axis vibration displacement(um),Z-axis vibration displacement(um),X-axis frequency vibration frequency(),Y-axis frequency vibration frequency(),Z-axis frequency vibration frequency(),Power Percent(%)()
 15:35:06.536,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.44, 13, 13, 9, 1, 4, 9, 100,
 15:35:06.536,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.000, 0.000, 25.37, 9, 16, 5, 1, 4, 9, 100,
 15:35:06.536,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.000, 0.000, 25.50, 3, 21, 8, 1, 4, 9, 100,
 15:35:06.536,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.000, 0.000, 25.31, 10, 24, 12, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 15, 23, 14, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 20, 22, 21, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 24, 19, 21, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 24, 20, 29, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 23, 21, 28, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 19, 19, 34, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.31, 17, 15, 39, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 12, 12, 31, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.31, 8, 12, 28, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.25, 7, 17, 22, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.50, 8, 19, 21, 1, 4, 9, 100,
 15:35:06.667,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 5, 21, 20, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.25, 6, 19, 3, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 3, 0, 1,, 0.000, 0.000, 0.000, 25.37, 10, 16, 6, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.50, 22, 13, 6, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.31, 32, 12, 6, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 41, 11, 14, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.18, 43, 10, 14, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.005, 0.000, 25.44, 41, 5, 13, 1, 4, 9, 100,
 15:35:06.775,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 32, 3, 15, 1, 4, 9, 100,
 15:35:06.778,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.37, 24, 5, 13, 1, 4, 9, 100,
 15:35:06.778,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 17, 5, 17, 1, 4, 9, 100,
 15:35:06.778,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.56, 9, 1, 16, 1, 4, 9, 100,
 15:35:06.778,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 5, 1, 25, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 8, 5, 25, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.50, 12, 12, 15, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.25, 18, 16, 17, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.005, 0.000, 25.50, 19, 19, 13, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.44, 19, 21, 14, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.37, 18, 23, 12, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 2, 1, 0,, 0.000, 0.000, 0.000, 25.44, 22, 26, 1, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.000, 0.000, 25.37, 25, 30, 13, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 0, 1, 2,, 0.000, 0.000, 0.000, 25.56, 22, 33, 20, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.25, 22, 32, 20, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 22, 29, 25, 1, 4, 9, 100,
 15:35:06.917,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.44, 24, 25, 21, 1, 4, 9, 100,
 15:35:06.956,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.44, 28, 19, 30, 1, 4, 9, 100,
 15:35:06.956,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 32, 15, 31, 1, 4, 9, 100,
 15:35:06.956,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.44, 35, 13, 18, 1, 4, 9, 100,
 15:35:06.956,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 34, 8, 16, 1, 4, 9, 100,
 15:35:07.210,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 30, 4, 10, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.25, 28, 0, 10, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.000, 0.000, 25.31, 28, 1, 7, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 25, 0, 5, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 20, 1, 8, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.005, 0.000, 25.37, 16, 7, 3, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.37, 18, 10, 4, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 17, 15, 6, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.37, 18, 18, 5, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 18, 19, 12, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 0, 0, 0,, 0.000, 0.000, 0.000, 25.37, 18, 18, 12, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 0, 0, 2,, 0.000, 0.005, 0.000, 25.50, 14, 16, 11, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 11, 11, 15, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.44, 11, 10, 20, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 9, 8, 23, 1, 4, 9, 100,
 15:35:07.211,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 5, 3, 22, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.000, 0.000, 25.37, 5, 7, 12, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.37, 13, 10, 12, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 0, 1, 1,, 0.000, 0.000, 0.000, 25.44, 17, 13, 7, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.31, 18, 13, 9, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 20, 12, 5, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.31, 20, 10, 13, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.56, 19, 10, 14, 1, 4, 9, 100,
 15:35:07.225,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.50, 11, 8, 14, 1, 4, 9, 100,
 15:35:07.227,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 7, 6, 17, 1, 4, 9, 100,
 15:35:07.227,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 4, 2, 21, 1, 4, 9, 100,
 15:35:07.227,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 5, 3, 26, 1, 4, 9, 100,
 15:35:07.227,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.50, 7, 3, 24, 1, 4, 9, 100,
 15:35:07.255,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 8, 3, 26, 1, 4, 9, 100,
 15:35:07.255,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 11, 1, 27, 5, 4, 8, 100,
 15:35:07.255,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 15, 0, 17, 5, 4, 8, 100,
 15:35:07.255,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 15, 4, 16, 5, 4, 8, 100,
 15:35:07.317,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 14, 8, 9, 5, 4, 8, 100,
 15:35:07.317,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 11, 8, 13, 5, 4, 8, 100,
 15:35:07.317,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.50, 6, 7, 11, 5, 4, 8, 100,
 15:35:07.317,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.44, 3, 8, 3, 5, 4, 8, 100,
 15:35:07.377,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.37, 2, 10, 3, 5, 4, 8, 100,
 15:35:07.377,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.31, 4, 10, 3, 5, 4, 8, 100,
 15:35:07.377,e8:cb:ed:5a:4c:24, 3, 0, 1,, 0.000, 0.000, 0.000, 25.37, 19, 9, 2, 5, 4, 8, 100,
 15:35:07.377,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 27, 7, 4, 5, 4, 8, 100,
 15:35:07.377,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.31, 33, 6, 5, 5, 4, 8, 100,
 15:35:07.377,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 39, 3, 6, 5, 4, 8, 100,
 15:35:07.378,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.44, 40, 6, 7, 5, 4, 8, 100,
 15:35:07.378,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 39, 6, 8, 5, 4, 8, 100,
 15:35:07.452,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.50, 40, 6, 11, 5, 4, 8, 100,
 15:35:07.452,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.50, 41, 6, 10, 5, 4, 8, 100,
 15:35:07.452,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 41, 8, 23, 5, 4, 8, 100,
 15:35:07.452,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.50, 37, 8, 20, 5, 4, 8, 100,
 15:35:07.466,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.31, 34, 7, 15, 5, 4, 8, 100,
 15:35:07.466,e8:cb:ed:5a:4c:24, 0, 0, 2,, 0.000, 0.000, 0.000, 25.50, 35, 2, 16, 5, 4, 8, 100,
 15:35:07.466,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.50, 34, 8, 6, 5, 4, 8, 100,
 15:35:07.466,e8:cb:ed:5a:4c:24, 0, 1, 2,, 0.000, 0.005, 0.000, 25.31, 31, 13, 8, 5, 4, 8, 100,
 15:35:07.586,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.31, 26, 13, 8, 5, 4, 8, 100,
 15:35:07.586,e8:cb:ed:5a:4c:24, 3, 0, 1,, 0.000, 0.000, 0.000, 25.44, 28, 14, 8, 5, 4, 8, 100,
 15:35:07.586,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.31, 40, 14, 5, 5, 4, 8, 100,
 15:35:07.586,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.000, 0.000, 25.31, 46, 15, 6, 5, 4, 8, 100,
 15:35:07.645,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.50, 50, 15, 9, 5, 4, 8, 100,
 15:35:07.645,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 53, 14, 11, 5, 4, 8, 100,
 15:35:07.645,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.31, 53, 12, 7, 5, 4, 8, 100,
 15:35:07.645,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.44, 49, 10, 3, 5, 4, 8, 100,
 15:35:07.645,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.44, 41, 10, 13, 5, 4, 8, 100,
 15:35:07.645,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.31, 34, 10, 13, 5, 4, 8, 100,
 15:35:07.645,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 27, 14, 18, 5, 4, 8, 100,
 15:35:07.646,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 18, 15, 21, 5, 4, 8, 100,
 15:35:07.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.50, 10, 14, 17, 5, 4, 8, 100,
 15:35:07.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 6, 10, 26, 5, 4, 8, 100,
 15:35:07.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 3, 7, 23, 5, 4, 8, 100,
 15:35:07.667,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 8, 5, 22, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.44, 10, 3, 23, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 14, 2, 19, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 19, 5, 22, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 1, 1, 0,, 0.000, 0.000, 0.000, 25.37, 20, 13, 17, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 0, 1, 1,, 0.000, 0.000, 0.000, 25.31, 19, 20, 26, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 0, 1, 1,, 0.000, 0.005, 0.000, 25.31, 18, 22, 24, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 0, 0, 0,, 0.000, 0.005, 0.000, 25.31, 18, 22, 20, 5, 4, 8, 100,
 15:35:07.705,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.005, 0.000, 25.31, 16, 20, 22, 5, 4, 8, 100,
 15:35:07.736,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 14, 14, 18, 5, 4, 8, 100,
 15:35:07.736,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 13, 10, 26, 5, 4, 8, 100,
 15:35:07.736,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 15, 7, 20, 5, 4, 8, 100,
 15:35:07.736,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.000, 0.000, 25.50, 18, 4, 12, 5, 4, 8, 100,
 15:35:07.765,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.44, 29, 3, 10, 5, 4, 8, 100,
 15:35:07.765,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.005, 0.000, 25.31, 39, 2, 6, 5, 4, 8, 100,
 15:35:07.765,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.50, 46, 1, 16, 5, 4, 8, 100,
 15:35:07.765,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 47, 1, 25, 5, 4, 8, 100,
 15:35:07.827,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 46, 3, 23, 5, 4, 8, 100,
 15:35:07.827,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.44, 45, 3, 22, 5, 4, 8, 100,
 15:35:07.827,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 46, 3, 22, 5, 4, 8, 100,
 15:35:07.827,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.50, 44, 7, 16, 5, 4, 8, 100,
 15:35:07.901,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.37, 38, 10, 16, 5, 4, 8, 100,
 15:35:07.902,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.005, 0.000, 25.37, 35, 14, 10, 5, 4, 8, 100,
 15:35:07.902,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.31, 26, 17, 12, 5, 4, 8, 100,
 15:35:07.902,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 18, 18, 8, 5, 4, 8, 100,
 15:35:07.902,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.37, 6, 18, 7, 5, 4, 8, 100,
 15:35:07.902,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.000, 0.000, 25.50, 1, 21, 7, 5, 4, 8, 100,
 15:35:07.902,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 3, 21, 13, 5, 4, 8, 100,
 15:35:07.902,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.56, 8, 20, 13, 5, 4, 8, 100,
 15:35:07.945,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.37, 11, 14, 4, 5, 4, 8, 100,
 15:35:07.945,e8:cb:ed:5a:4c:24, 0, 1, 0,, 0.000, 0.000, 0.000, 25.37, 7, 7, 2, 5, 4, 8, 100,
 15:35:07.945,e8:cb:ed:5a:4c:24, 0, 1, 1,, 0.000, 0.000, 0.000, 25.50, 4, 8, 9, 5, 4, 8, 100,
 15:35:07.945,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.25, 4, 10, 8, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 5, 11, 12, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.005, 0.000, 25.31, 3, 13, 15, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.000, 0.000, 25.31, 6, 20, 3, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.37, 10, 25, 8, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 11, 25, 4, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 0, 0, 0,, 0.000, 0.005, 0.000, 25.50, 11, 23, 5, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 0, 0, 2,, 0.000, 0.005, 0.000, 25.44, 10, 20, 17, 5, 4, 8, 100,
 15:35:08.005,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.37, 11, 18, 19, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 11, 18, 23, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 9, 16, 32, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 9, 15, 30, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 10, 13, 31, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.50, 8, 7, 30, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 18, 3, 32, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.25, 22, 2, 33, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.50, 23, 2, 25, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.37, 21, 4, 25, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 19, 4, 25, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.31, 17, 4, 30, 5, 4, 8, 100,
 15:35:08.199,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.37, 16, 1, 30, 5, 4, 8, 100,
 15:35:08.245,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 16, 1, 27, 5, 4, 8, 100,
 15:35:08.245,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.31, 16, 0, 29, 5, 4, 8, 100,
 15:35:08.245,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.005, 0.000, 25.50, 13, 4, 23, 5, 4, 8, 100,
 15:35:08.245,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.000, 0.000, 25.44, 10, 7, 23, 5, 4, 8, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.56, 4, 9, 22, 5, 4, 8, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.44, 7, 11, 21, 5, 4, 8, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 15, 15, 20, 5, 4, 8, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.31, 17, 16, 5, 5, 4, 8, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.31, 26, 16, 2, 5, 4, 8, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 37, 14, 8, 6, 4, 9, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 42, 11, 7, 6, 4, 9, 100,
 15:35:08.276,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 43, 5, 18, 6, 4, 9, 100,
